method,task_id,source_vendor,source_domain,seed,epoch,steps,train_loss,cross_entropy,dice_loss,learning_rate,source_patient_count,source_slice_count
FullySupervisedMMS,1,A,vendor_A_Siemens,1,186,139,0.17337806860534408,0.0035885053958154196,0.33957912751453384,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,187,139,0.17522978418164972,0.0037288299381478336,0.3430019085891813,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,188,139,0.1761363658973639,0.004408167482507851,0.3434563968464625,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,189,139,0.19453152472809923,0.009464263812163108,0.37013452350021264,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,190,139,0.1760145130989363,0.003985916936046464,0.3440571932269515,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,191,139,0.17271343074578174,0.0031220567137967767,0.33918274654973324,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,192,139,0.171829967940454,0.0029719309695400028,0.33771607381619995,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,193,139,0.1711063435394987,0.002987223359079455,0.3362382403541383,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,194,139,0.17304200786266397,0.002938633049308932,0.3402067512380991,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,195,139,0.17285503666821145,0.002968852904879843,0.33977236818495415,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,196,139,0.17202059352408638,0.0030515078403283474,0.33793817122848774,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,197,139,0.174495920485301,0.003535216818262133,0.3419214072067746,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,198,139,0.174053412654417,0.0031635047819317994,0.34177981595770063,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,199,139,0.17214364336012936,0.003201652685910624,0.3378839812797608,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,200,139,0.17484632163918276,0.00386046216548454,0.3419717200261226,0.001,95,2212
